robot_name,tiramisu
time_ms,left,center,right
4356,0,0,0
4366,0,0,0
4379,0,0,0
4390,0,0,0
4401,0,0,0
4411,0,0,114
4422,0,0,114
4432,0,0,114
4443,0,0,114
4455,0,0,114
4467,0,0,114
4477,0,0,114
4489,0,0,114
4500,0,0,0
4511,0,0,0
4522,0,0,0
4533,0,0,0
4546,0,0,0
4556,0,0,0
4567,0,0,0
4580,0,0,0
4590,0,0,0
4613,0,0,0
4624,0,0,0
4637,0,0,0
4649,0,0,0
4660,0,0,0
4672,0,0,0
4685,0,0,0
4696,0,0,0
4708,0,0,0
4720,0,0,0
4731,0,0,0
4743,0,0,0
4754,0,0,0
4766,0,0,0
4776,0,0,0
4788,0,0,0
4799,0,0,0
4812,0,0,0
4822,0,0,0
4834,0,0,0
4846,0,0,0
4856,0,0,0
4867,0,0,0
4880,0,0,0
4891,0,0,0
4902,0,0,0
4914,0,0,0
4926,0,0,0
4937,0,0,0
4949,0,0,0
4960,0,0,0
4971,0,0,0
4981,0,0,0
4993,0,0,0
