robot_name,tiramisu
time_ms,left,center,right
1964,0,0,69
1976,0,0,69
1988,0,0,69
2000,0,0,69
2010,0,0,69
2021,0,0,69
2033,0,0,47
2043,0,0,47
2055,0,0,47
2067,0,0,47
2079,0,0,47
2090,0,0,47
2103,0,0,47
2114,0,0,47
2125,0,0,47
2136,0,0,47
2146,0,0,47
2157,0,0,85
2167,0,0,85
2180,0,0,85
2191,0,0,85
2202,0,0,85
2212,0,0,85
2223,0,0,85
2236,0,0,85
2246,0,7,109
2258,0,7,109
2269,0,7,109
2280,0,7,109
2291,0,7,109
2304,0,7,109
2315,0,7,109
2326,0,7,109
2338,539,429,543
2349,539,429,543
2361,539,429,543
2372,539,429,543
2382,539,429,543
2393,539,429,543
2403,539,429,543
2417,539,429,543
2429,467,490,535
2441,467,490,535
2451,467,490,535
2464,467,490,535
2476,467,490,535
2488,467,490,535
2501,467,490,535
2511,467,490,535
2523,0,0,107
2536,0,0,107
2548,0,0,107
2558,0,0,107
2570,0,0,107
2582,0,0,107
2593,0,0,107
2604,0,8,127
2615,0,8,127
2627,0,8,127
2639,0,8,127
2651,0,8,127
2664,0,8,127
2674,0,8,127
2686,0,8,127
2697,0,7,106
2708,0,7,106
2719,0,7,106
2730,0,7,106
2741,0,7,106
2753,0,7,106
2763,0,7,106
2774,0,7,106
2787,0,7,106
2799,0,7,106
2810,0,7,106
2822,0,0,74
2834,0,0,74
2845,0,0,74
2857,0,0,74
2868,0,0,74
2879,0,0,74
2891,0,0,74
2903,0,0,65
2914,0,0,65
2926,0,0,65
2937,0,0,65
2949,0,0,65
2960,0,0,65
2971,0,0,65
2983,0,0,65
2994,0,0,116
3005,0,0,116
3016,0,0,116
3029,0,0,116
3040,0,0,116
3051,0,0,116
3062,0,0,116
3072,0,0,116
3083,42,62,186
3094,42,62,186
3105,42,62,186
3117,42,62,186
3130,42,62,186
3141,42,62,186
3153,42,62,186
3164,42,62,186
3175,90,107,217
3187,90,107,217
3200,90,107,217
3211,90,107,217
3223,90,107,217
3236,90,107,217
3247,90,107,217
3260,90,107,217
3270,128,134,239
3282,128,134,239
3294,128,134,239
3305,128,134,239
3315,128,134,239
3327,128,134,239
3338,128,134,239
3349,128,134,239
3362,128,134,239
3374,128,134,239
3384,162,165,267
3398,162,165,267
3408,162,165,267
3419,162,165,267
3431,162,165,267
3443,162,165,267
3454,162,165,267
3465,162,165,267
3476,458,333,479
3486,458,333,479
3497,458,333,479
3508,458,333,479
3519,458,333,479
3532,458,333,479
3543,458,333,479
3554,458,333,479
3565,688,608,690
3577,688,608,690
3589,688,608,690
3600,688,608,690
3612,688,608,690
3625,688,608,690
3635,688,608,690
3645,688,608,690
3656,742,675,754
3667,742,675,754
3679,742,675,754
3692,742,675,754
3703,742,675,754
3714,742,675,754
3725,742,675,754
3737,742,675,754
3749,742,675,754
3762,742,675,754
3774,742,675,754
3786,742,675,754
3797,742,675,754
3808,742,675,754
3821,742,675,754
3832,742,675,754
3844,742,675,754
3856,742,675,754
3866,742,675,754
3877,742,675,754
3890,742,675,754
3900,828,763,821
3913,828,763,821
3925,828,763,821
3937,828,763,821
3949,828,763,821
3960,828,763,821
3971,828,763,821
3983,828,763,821
3995,828,763,821
4005,828,763,821
4016,758,707,772
4026,758,707,772
4037,758,707,772
4047,758,707,772
4058,758,707,772
4069,758,707,772
4082,760,710,772
4093,760,710,772
4103,760,710,772
4114,760,710,772
4126,760,710,772
4138,760,710,772
4151,760,710,772
4162,760,710,772
4172,756,710,769
4186,756,710,769
4197,756,710,769
4210,756,710,769
4222,756,710,769
4234,756,710,769
4245,756,710,769
4256,749,687,759
4266,749,687,759
4278,749,687,759
4291,749,687,759
4302,749,687,759
4313,749,687,759
4324,749,687,759
4335,749,687,759
4346,740,669,749
4357,740,669,749
4368,740,669,749
4381,740,669,749
4391,740,669,749
4403,740,669,749
4414,740,669,749
4425,740,669,749
4436,740,673,749
4447,740,673,749
4457,740,673,749
4469,740,673,749
4481,740,673,749
4492,740,673,749
4503,740,673,749
4514,740,673,749
4525,740,673,749
4536,740,673,749
4547,740,673,749
4558,740,669,750
4570,740,669,750
4581,740,669,750
4592,740,669,750
4603,740,669,750
4614,740,669,750
4625,740,669,750
4636,740,669,750
4647,738,669,745
4657,738,669,745
4667,738,669,745
4679,738,669,745
4690,738,669,745
4701,738,669,745
4714,738,669,745
4726,738,669,745
4738,744,673,750
4750,744,673,750
4761,744,673,750
4773,744,673,750
4786,744,673,750
4797,744,673,750
4809,744,673,750
4819,744,673,750
4831,742,673,750
4842,742,673,750
4853,742,673,750
4864,742,673,750
4875,742,673,750
4885,742,673,750
4897,742,673,750
4907,742,673,750
4918,740,669,747
4930,740,669,747
4941,740,669,747
4952,740,669,747
4964,740,669,747
4975,740,669,747
4986,740,669,747
4997,740,669,747
